NLF002	NLF005	NLF006	NLF007	NLF008	NLF009	NLF011	NLF013	NLF015	NLM001	NLM003	NLM006	NLM007	NLM017	NLM022	NLM023	NLM025	NLM026	NLM027	NOF001	NOF004	NOF005	NOF009	NOF010	NOF011	NOM001	NOM002	NOM005	NOM009	NOM012	NOM013	NOM015	NOM022	NOM026	NOM027	NOM028	NOM029	BGI002A	N006A	N024A	N038A	N043A	N046A	N052A	SZEY-26A	SZEY-43A	SZEY-75A	SZEY-81A	BGI-06A	BGI089A	N003A	N027A	SZEY-68A	BGI-17A	BGI-33A	BGI-34A	N020A	N022A	N025A	N029A	N031A	N034A	N056A	N064A	N066A	N083A	SZEY-09A	SZEY-10A	SZEY-24A	SZEY-29A	SZEY-35A	SZEY-37A	SZEY-39A	SZEY-40A	SZEY-44A	SZEY-55A	SZEY-59A	SZEY-62A	SZEY-64A	SZEY-66A	SZEY-78A	N001A	N002A	N026A	N033A	N042A	N044A	N049A	N079A	N103A	SZEY-22A	SZEY-30A	N075A	N104A	SZEY-101A	SZEY-104A	SZEY-90A	SZEY-93A	SZEY-95A	SZEY-97A	V1.CD2-0-PN	V1.CD4-0-PN	V1.CD6-0-PN	V1.CD8-0-PN	V1.CD4-0-PT	V1.CD6-0-PT	V1.CD2-0	V1.CD3-0	V1.CD4-0	V1.CD8-0	V1.CD9-0	V1.CD11-0	V1.CD13-0	V1.CD14-0	V1.CD16-0	V1.CD19-0	V1.CD22-0	V1.CD24-0	V1.CD27-0	V1.CD28-0	V1.CD29-0	V1.CD30-0	V1.CD31-0	V1.CD34-0	V1.CD36-0	V1.CD38-0	V1.CD40-0	V1.CD42-0	V1.CD43-0	V1.CD45-0	V1.CD49-0	V1.CD50-0	V1.CD52-0	V1.CD55-0	V1.FI01	V1.FI02	V1.FI03	V1.FI04	V1.FI05	V1.FI06	V1.FI07	V1.FI08	V1.FI09	V1.FI10	V1.FI14	V1.FI15	V1.FI16	V1.FI20	V1.FI28	V1.FI29	V1.FI30	V1.FI31	V1.FI35	O2.UC49-0	O2.UC50-0	O2.UC51-0	O2.UC52-0	O2.UC53-0	O2.UC54-0	O2.UC55-0	O2.UC56-0	O2.UC57-0	O2.UC58-0	O2.UC59-0	O2.UC60-0	V1.UC6-0	V1.UC7-0	V1.UC8-0	V1.UC9-0	V1.UC16-0	V1.UC18-0	V1.UC19-0	V1.UC24-0	V1.UC27-0	V1.UC28-0	V1.UC29-0	V1.UC30-0	V1.UC32-0	V1.UC33-0	V1.UC34-0	V1.UC36-0	V1.UC37-0	V1.UC41-0	V1.UC42-0	V1.UC43-0	V1.UC44-0	V1.UC46-0	V1.UC48-0	V1.UC58-0	V1.UC60-0	V1.UC61-0	V1.UC62-0	V1.UC63-0	V1.UC64-0	158256496-stool1	158337416-stool1	158458797-stool1	158479027-stool1	158499257-stool1	158742018-stool1	158802708-stool1	158883629-stool1	158924089-stool1	158944319-stool1	159005010-stool1	159146620-stool1	159166850-stool1	159207311-stool1	159227541-stool1	159247771-stool1	159268001-stool1	159369152-stool1	159490532-stool1	159510762-stool1	159551223-stool1	159571453-stool1	159591683-stool1	159611913-stool1	159632143-stool1	159713063-stool1	159733294-stool1	159753524-stool1	159814214-stool1	159915365-stool1	160158126-stool1	160178356-stool1	160218816-stool1	160319967-stool1	160400887-stool1	160421117-stool1	160502038-stool1	160582958-stool1	160603188-stool1	160643649-stool1	160704339-stool1	160765029-stool1	246515023-stool1	338793263-stool1	404239096-stool1	508703490-stool1	550534656-stool1	604812005-stool1	638754422-stool1	675950834-stool1	686765762-stool1	706846339-stool1	737052003-stool1	763435843-stool1	763496533-stool1	763536994-stool1	763577454-stool1	763597684-stool1	763678604-stool1	763759525-stool1	763820215-stool1	763840445-stool1	763860675-stool1	763901136-stool1	763961826-stool1	763982056-stool1	764002286-stool1	764042746-stool1	764062976-stool1	764143897-stool1	764184357-stool1	764224817-stool1	764285508-stool1	764325968-stool1	764447348-stool1	764487809-stool1	764508039-stool1	764588959-stool1	764649650-stool1	764669880-stool1	764811490-stool1	764892411-stool1	765013792-stool1	765034022-stool1	765074482-stool1	765094712-stool1	765135172-stool1	765560005-stool1	765620695-stool1	765640925-stool1	765701615-stool1	809635352-stool1	823052294-stool1	861967750-stool1	MH0109	MH0128	MH0277	MH0060	MH0318	MH0272	MH0302	MH0166	MH0414	MH0095	MH0110	MH0164	MH0135	MH0434	MH0118	MH0143	MH0039	MH0044	MH0079	MH0457	MH0420	MH0132	MH0322	MH0404	MH0152	MH0115	MH0051	MH0173	MH0239	MH0076	MH0415	MH0040	MH0101	MH0125	MH0448	MH0206	MH0444	MH0236	MH0031	MH0043	MH0411	MH0089	MH0416	MH0247	MH0433	MH0067	MH0456	MH0002	MH0045	MH0113	MH0454	MH0432	MH0224	MH0120	MH0408	MH0409	MH0286	MH0032	MH0130	MH0064	MH0151	MH0447	MH0161	MH0243	MH0080	MH0288	MH0453	MH0009	MH0041	MH0122	MH0274	MH0428	MH0075	MH0417	MH0197	MH0087
Cluster1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71922023685478e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.28822550333475e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.56565897910856e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7525691730428e-06	0	0	0	0	0	0	7.77174752041338e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.15286923383009e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.313910036335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57256555867365e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1008	0	0	0.00105002344738348	0	0	0	0	0.00130844694374497	0	5.41975542586073e-05	0	0	1.42699000667576e-05	0	1.5469354427105e-05	0	0.0038852181320429	1.19570100828959e-05	0	2.14812331029517e-05	1.97317133559705e-05	0	0	0	0.000317977722019425	0	0	0	0.000483436174415789	0	1.7198978956001e-05	0	0	0	1.00982003371995e-05	0	0	0.0233111573355603	0	0	0.000496453074412149	0	0	0	0	0	0	0	0	0	0	2.24393436008984e-05	0	0.000123226402245571	0	0.00820474815793544	0.000539653649684481	0.000327464783635493	0	0	0	0.000252584053480689	0	0.000216491144930418	5.71555511874631e-05	0	0	0	0	0	0	0	0	0	9.76620599849098e-06	0.000101534516007528	0	0.0565167691433358	0	0	0	0	0	0	0	1.15730617352599e-05	0	0	0	0	0	0	0.00179726697132552	0	0.00373226315946719	6.98790156188311e-05	0	0.00111539901136973	0	0	0	0	0	4.84970782035046e-06	3.88526632346806e-05	0.000562450043686255	4.15061036239946e-05	5.18248093483512e-05	0.000444451946992372	0.00726697827759472	0.000240374279623693	0	3.74661626612688e-05	0.00622835918409741	0	0.000172067956494012	0.0131809431168799	4.01564060361242e-05	0	1.84334752846399e-05	0.000172635282975762	0.006512912478455	0.0524302877062591	0.000150896892161608	0	0.0148795832275958	0	0	0.000835422102078917	0.000417838378364565	0.00058363954015629	0.000705602956074062	0.00255412259976436	0	0.00300616220642379	0.0205946708643265	0.0045185900048408	0.0151600587904968	3.8963076870948e-05	5.26946106508564e-06	0.00542224531997688	0	5.50903869478279e-06	5.76149614595616e-06	0.000167578988358106	0.0013387582838231	0.000139310417644093	0.000143115255541314	2.51653443473861e-05	3.53084623111901e-05	7.68258205162118e-05	0.000100627722238729	0.000374178002184465	0	0.000671891610929667	0.000905127461257946	0.00201335284350509	0.00198344415298567	7.57082512849237e-06	0.000221471632184647	5.51984810677632e-05	0.000269275857609114	7.86506680033797e-05	0	0.00681629607847831	0.0127178820088788	0.00391191808917583	0.0179530191150743	0.020580109378788	0	0.000252024365426399	0.0179612512523302	0.00116418925532704	0.00355301101175187	4.2505621952059e-05	6.20411346094795e-05	0.000220774154776235	0.00512541411213785	0	0	0.0111382849650009	0	0.00507573508109944	0	0	0.00295154341030819	0.000860364798974548	0.00349301689215313	2.18672036309144e-05	3.04235992201384e-05	0	0.00035233132899727	0.00507291947092572	0.00356308571863226	0.00874652963689091	0	0.000870071238205495	0.00192053631553264	0.0051354791269265	6.62308283848886e-05	3.85749555617479e-06	0	0	0.000203914365187175	0	0	1.19420918038761e-05	0.00294417285611243	0	0.000105736527705439	0.0235361628027259	0	0	0.000670635369159023	0.0140863309779128	0	5.62939801611987e-06	0	0	0	0.00140674475759499	0	2.54337564014271e-05	1.95413733227994e-05	0	0.00225711986927489	0	0	0.000487312391049205	0	0.00718720892393158	0	0	0.00485946406758903	0.0340582616282974	0.00543934610092973	0	0	0	0	0	4.10548577887465e-06	0.000152260624043119	0	0	5.48143597783865e-06	0	0	0.000110402539710253	0	0.000658223037928037	0.00184066225499097	4.28269319294508e-05	0	0	0.000207295982838904	0	0.0183378093286724	0	0.00128218689773695	0.0111741799222065	0	0.0368066130823484	0.000357237231397906	0.000744970645746029	0	0	3.02080137516786e-05	0.00732562695823969	0.00994621862550522	0	0.000240171768797546	0.00366691948364743	0.000420971939803328	0	0	8.99243068516883e-06	0	0.00207497334135743	0	0.000119796448780473	0	0.0234306548315417	0.0188437192727637	0	0.00046405995746028	1.39227825352911e-05	0	0.00429017129753633	0	0	0.0305114337999293	0.00592958065759746	0.011377998021913	0.0155670350177244	0	0.00358121840758442	0.000322926400755726	0.00422442192300559	2.3688685812668e-05	0.00136135630121534	0.00153573833128465	0	0.00364728167587886	0.000682175353386055	1.46143464076658e-05	0	0.0244613743678116	0	6.51800549995395e-06	0.00191830087665534	0.0165821876836612	1.86351625322966e-05	1.56425034417713e-05	2.29346841017204e-05	0	0.0375189530717239	0.000117941222388817	0.0115607664217289	0.000392166166316565	0	0.00343935112058343	0.0340891327017347	0.0117675816856336	6.40470994597053e-05	0	0.000196100961322715	0.00262721963650609	0.000126233857313334	0.00136101902201796	5.37583788829648e-05	0.00150110632253186	0.00063256033679623	0.000349164611594267	0.0047474792000954	0.0203186060036211	0.000329075584968974	0	0.0143668461873853	0.00626215654812433	0.000321709522624282	7.97435258742069e-05	9.68383914096552e-05	1.38823401188591e-05	0.00174640155754592	0.000180440903385391	0.000349989504536946	0.00194705632419161	0	0.00181867318370243	0	0.000389641143645748	0.000334385133951409	4.75329716473309e-06	0.000900842460991394	0.00253738427044466	0.000317390876975994	0.000202961340930164	0.00111110675625249	0	0.00123512815834547	0.0139575508637418	0.0303587277544267	0.0115069334988637
Cluster1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43268095568295e-05	0	0	0.000182697265175343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
