File	TechnicalReplicates	ConditionSpecies	Species	Passage	Volume	Media	BlankOD	Class	MaxOD	MaxTime	StatOD	RateODIntercept	Rate	StatTime	OvergrowthTime	OvergrowthOD	AUC8	AUC12	AUC18	AUC24	pH_48.mean	pH_48.sd
CM5_a_S_salivarius	A10-A12	B. fragilis enterotoxigenic	S. salivarius	1	5	2	0.109	Good	1.52	63574	1.522	-8.357566684	0.70616354	59981	57530	1.52	0.906541666666667	1.52583333333333	8.79833333333333	17.4570416666667		
CM5_a_S_salivarius	A2-A4		S. salivarius	1	5	GMM	0.139	Falling	0.833	43503	0.829	-1.059853628	0.252720549	42981	29975	0.787	2.36995833333333	5.61333333333333	10.3171666666667	13.9245		
CM5_a_S_salivarius	A6-A8	Y. pseudotuberculosis	S. salivarius	1	5	GMM	0.146	Good	0.598	31655	0.604	-0.551325137	0.147957393	31428	29624	0.598	1.84558333333333	4.235375	7.75533333333333	10.903		
CM5_a_S_salivarius	B10-B12	S. salivarius	S. salivarius	1	5	2	0.104	Good	0.814	75979	0.814	-2.913375224	0.225142525	77063	73867	0.823	0.868833333333333	1.39216666666667	3.44508333333333	7.996625		
CM5_a_S_salivarius	B2-B4	B. thetaiotaomicron	S. salivarius	1	5	GMM	0.129	Falling	0.636	40924	0.634	-0.479644785	0.139223281	40588	29905	0.607	1.840125	4.30970833333333	7.90004166666667	10.7234583333333		
CM5_a_S_salivarius	B6-B8	F. nucleatum subsp. nucleatum	S. salivarius	1	5	GMM	0.124	Falling	0.789	33049	0.792	-0.780113681	0.202880603	32831	30676	0.789	2.12870833333333	5.27066666666667	9.88383333333333	13.9252916666667		
CM5_a_S_salivarius	C10-C12	C. comes	S. salivarius	1	5	2	0.091	Good	1.603	65316	1.608	-6.13842384	0.500773652	66500	63140	1.611	0.93425	1.56983333333333	7.83879166666667	16.9466666666667		
CM5_a_S_salivarius	C2-C4	C. ramosum	S. salivarius	1	5	GMM	0.132	Falling	0.55	46778	0.555	-0.250780179	0.087205338	46034	42385	0.551	1.535875	3.58354166666667	6.850125	9.68020833333333		
CM5_a_S_salivarius	C6-C8			1	5		0.108	NoGrowthAuto;Control	0.194	0	0.194	0	0	0	0	0.194	0.934583333333333	1.481875	2.33054166666667	3.18970833333333		
CM5_a_S_salivarius	D10-D12	Y. pseudotuberculosis	S. salivarius	1	5	2	0.093	Good	0.611	78837	0.609	-1.598335222	0.160548976	80612	59914	0.611	0.957833333333333	1.721	4.1115	7.4985		
CM5_a_S_salivarius	D2-D4	L. gasseri	S. salivarius	1	5	GMM	0.147	Falling	0.61	48033	0.61	-0.46752513	0.133459344	49335	37127	0.598	1.88670833333333	4.22091666666667	7.84358333333333	11.063875		
CM5_a_S_salivarius	D6-D8			1	5		0.108	NoGrowthAuto;Control	0.212	0	0.212	0	0	0	0	0.212	0.975166666666667	1.565	2.46670833333333	3.334875		
CM5_a_S_salivarius	E10-E12	F. nucleatum subsp. nucleatum	S. salivarius	1	5	2	0.097	Good	1.477	72146	1.484	-6.723745614	0.609940905	62209	53814	1.457	0.988208333333333	1.69733333333333	6.62366666666667	12.9035		
CM5_a_S_salivarius	E2-E4	B. longum subsp. longum	S. salivarius	1	5	GMM	0.119	Falling	0.581	49636	0.582	-0.368970367	0.111477239	47107	30606	0.536	1.64470833333333	3.86045833333333	7.31479166666667	10.35375		
CM5_a_S_salivarius	E6-E8	B. thetaiotaomicron	S. salivarius	1	5	2	0.102	Good;Overgrowth	1.461	59602	1.463	-12.92494749	1.116431337	66830	57530	1.451	0.922791666666667	1.57495833333333	8.28041666666667	16.3055		
CM5_a_S_salivarius	F10-F12			1	5		0.109	NoGrowthAuto;Control	0.17	73800	0.17	0	0	73800	73800	0.17	1.08925	1.73629166666667	2.71441666666667	3.65445833333333		
CM5_a_S_salivarius	F2-F4	B. fragilis enterotoxigenic	S. salivarius	1	5	GMM	0.125	Falling	0.57	39321	0.573	-0.449709646	0.129066701	39020	32078	0.563	1.73529166666667	3.98641666666667	7.21504166666667	9.74329166666667		
CM5_a_S_salivarius	F6-F8	C. ramosum	S. salivarius	1	5	2	0.103	Good	0.761	68522	0.738	-3.861858089	0.287776185	68481	65243	0.774	0.956833333333333	1.59841666666667	3.98133333333333	8.28991666666667		
CM5_a_S_salivarius	G10-G12			1	5		0.108	NoGrowthAuto;Control	0.167	53100	0.167	0	0	53100	53100	0.167	1.07795833333333	1.72166666666667	2.69304166666667	3.625375		
CM5_a_S_salivarius	G2-G4			1	5		0.107	NoGrowthAuto;Control	0.207	0	0.207	0	0	0	0	0.207	1.01795833333333	1.59520833333333	2.465625	3.30333333333333		
CM5_a_S_salivarius	G6-G8	L. gasseri	S. salivarius	1	5	2	0.102	Good;Overgrowth	1.336	83785	1.365	-9.071384928	0.754941464	76981	48976	1.368	0.970166666666667	2.013125	7.873875	15.328		
CM5_a_S_salivarius	H10-H12		S. salivarius	1	5	2	0.099	Good;Overgrowth	1.174	53120	1.028	-6.699938701	0.614059986	83665	52482	1.233	0.900791666666667	1.53408333333333	4.55058333333333	10.0040416666667		
CM5_a_S_salivarius	H2-H4	C. comes	S. salivarius	1	5	GMM	0.099	Falling	0.688	40645	0.683	-0.685871882	0.174326569	40505	30255	0.649	1.85729166666667	4.53741666666667	8.454375	11.6053333333333		
CM5_a_S_salivarius	H6-H8	B. longum subsp. longum	S. salivarius	1	5	2	0.103	Good;Overgrowth	1.261	66571	1.273	-6.957908732	0.4950728	67573	64963	1.282	0.977416666666667	1.68366666666667	5.71870833333333	12.6143333333333		
CM5_a_Y_pseudotuberculosis	A10-A12	B. fragilis enterotoxigenic	Y. pseudotuberculosis	1	5	2	0.104	Raising	1.65	77581	1.539	-1.852797794	0.681670065	31893	25301	1.533	6.34404166666667	12.4875	21.974125	31.8471666666667		
CM5_a_Y_pseudotuberculosis	A2-A4		Y. pseudotuberculosis	1	5	GMM	0.111	NoGrowth	0.112	75422	0.113	0.112339523	-4.47e-05	58121	74938	0.112	1.021625	1.473375	2.14645833333333	2.81754166666667		
CM5_a_Y_pseudotuberculosis	A6-A8	Y. pseudotuberculosis	Y. pseudotuberculosis	1	5	GMM	0.112	Good	1.191	53112	1.222	-18.04282243	1.590032962	58594	49999	1.191	1.01720833333333	1.740875	8.18491666666667	14.9720833333333		
CM5_a_Y_pseudotuberculosis	B10-B12	S. salivarius	Y. pseudotuberculosis	1	5	2	0.102	Raising	1.088	97012	0.978	-0.241121739	0.14615681	50167	42518	0.974	2.89333333333333	6.59229166666667	12.5059583333333	18.6827916666667		
CM5_a_Y_pseudotuberculosis	B2-B4	B. thetaiotaomicron	Y. pseudotuberculosis	1	5	GMM	0.112	NoGrowth	0.113	59749	0.111	0.114214814	-0.000142799	64370	54826	0.113	0.892458333333333	1.344125	2.01783333333333	2.68845833333333		
CM5_a_Y_pseudotuberculosis	B6-B8	F. nucleatum subsp. nucleatum	Y. pseudotuberculosis	1	5	GMM	0.108	NoGrowth	0.106	65826	0.108	0.108084294	0	61624	56355	0.108	0.856583333333333	1.290125	1.9385	2.58495833333333		
CM5_a_Y_pseudotuberculosis	C10-C12	C. comes	Y. pseudotuberculosis	1	5	2	0.106	Raising	1.733	69425	1.636	-2.606375661	0.890169773	35397	25462	1.624	6.70358333333333	13.2640416666667	23.3969583333333	33.8217083333333		
CM5_a_Y_pseudotuberculosis	C2-C4	C. ramosum	Y. pseudotuberculosis	1	5	GMM	0.11	NoGrowth	0.107	64707	0.109	0.109143669	0	57363	60377	0.112	0.877	1.31495833333333	1.96991666666667	2.622625		
CM5_a_Y_pseudotuberculosis	C6-C8			1	5		0.111	Control	0.326	0	0.326	0	0	0	0	0.326	0.966916666666667	1.42304166666667	2.10704166666667	2.79079166666667		
CM5_a_Y_pseudotuberculosis	D10-D12	Y. pseudotuberculosis	Y. pseudotuberculosis	1	5	2	0.099	Raising	1.144	97412	1.023	-0.262207107	0.158051884	48463	38978	1.014	3.13216666666667	7.04779166666667	13.241625	19.7068333333333		
CM5_a_Y_pseudotuberculosis	D2-D4	L. gasseri	Y. pseudotuberculosis	1	5	GMM	0.112	NoGrowth	0.111	64787	0.111	0.113135346	-6.67e-05	57458	59331	0.112	1.03025	1.479875	2.14875	2.81320833333333		
CM5_a_Y_pseudotuberculosis	D6-D8			1	5		0.113	Control	0.315	0	0.315	0	0	0	0	0.315	0.945458333333333	1.39983333333333	2.08	2.75983333333333		
CM5_a_Y_pseudotuberculosis	E10-E12	F. nucleatum subsp. nucleatum	Y. pseudotuberculosis	1	5	2	0.1	Raising	1.676	68785	1.549	-1.499612117	0.62165991	32272	24980	1.53	6.5665	12.7820833333333	22.5286666666667	32.64175		
CM5_a_Y_pseudotuberculosis	E2-E4	B. longum subsp. longum	Y. pseudotuberculosis	1	5	GMM	0.109	NoGrowth	0.109	67905	0.109	0.109037987	0	57837	58849	0.109	0.860625	1.300375	1.95716666666667	2.61125		
CM5_a_Y_pseudotuberculosis	E6-E8	B. thetaiotaomicron	Y. pseudotuberculosis	1	5	2	0.108	Raising	1.647	85337	1.499	-1.655970431	0.660718179	30378	23693	1.483	6.39816666666667	12.3794166666667	21.71625	31.457875		
CM5_a_Y_pseudotuberculosis	F10-F12			1	5		0.113	NoGrowthAuto;Control	0.154	91800	0.154	0	0	91800	91800	0.154	0.9355	1.44025	2.19866666666667	3.012625		
CM5_a_Y_pseudotuberculosis	F2-F4	B. fragilis enterotoxigenic	Y. pseudotuberculosis	1	5	GMM	0.111	NoGrowth	0.109	65346	0.11	0.11069237	0	58121	59331	0.111	0.884166666666667	1.32991666666667	1.996625	2.65895833333333		
CM5_a_Y_pseudotuberculosis	F6-F8	C. ramosum	Y. pseudotuberculosis	1	5	2	0.115	Raising	1.403	97092	1.248	-0.633210167	0.304986073	39563	31174	1.227	4.585125	9.55508333333333	17.28325	25.4611666666667		
CM5_a_Y_pseudotuberculosis	G10-G12			1	5		0.11	NoGrowthAuto;Control	0.183	0	0.183	0	0	0	0	0.183	1.08016666666667	1.702	2.64316666666667	3.596875		
CM5_a_Y_pseudotuberculosis	G2-G4			1	5		0.111	Control	0.376	0	0.376	0	0	0	0	0.376	1.033375	1.556125	2.37533333333333	3.22075		
CM5_a_Y_pseudotuberculosis	G6-G8	L. gasseri	Y. pseudotuberculosis	1	5	2	0.108	Raising	1.661	85257	1.509	-1.355583005	0.561660647	33029	27876	1.498	6.18325	12.2430416666667	21.69575	31.5554583333333		
CM5_a_Y_pseudotuberculosis	H10-H12		Y. pseudotuberculosis	1	5	2	0.102	Raising	1.707	84698	1.571	-1.88383348	0.703137565	33124	24095	1.559	6.409625	12.7297916666667	22.5542083333333	32.7470416666667		
CM5_a_Y_pseudotuberculosis	H2-H4	C. comes	Y. pseudotuberculosis	1	5	GMM	0.111	NoGrowth	0.112	66386	0.11	0.107930652	0.000274691	58594	59895	0.108	0.881666666666667	1.33233333333333	2.00470833333333	2.674		
CM5_a_Y_pseudotuberculosis	H6-H8	B. longum subsp. longum	Y. pseudotuberculosis	1	5	2	0.107	Raising	1.613	93653	1.457	-1.190326875	0.485876187	34828	28278	1.442	5.71808333333333	11.546375	20.55575	30.004625		
CM5_b_B_longum	A10-A12	B. fragilis enterotoxigenic	B. longum subsp. longum	1	5	2	0.096	Overgrowth;Raising	1.306	38299	1.314	-2.121964524	0.524235877	39336	37837	1.296	2.15891666666667	7.098625	14.829625	22.9418333333333		
CM5_b_B_longum	A2-A4		B. longum subsp. longum	1	5	GMM	0.112	Falling	0.601	39295	0.597	-1.509281086	0.196924593	39757	39197	0.601	1.04958333333333	2.717125	5.58816666666667	7.758		
CM5_b_B_longum	A6-A8	Y. pseudotuberculosis	B. longum subsp. longum	1	5	GMM	0.11	Falling;Overgrowth	0.433	55235	0.426	-0.804974868	0.115018549	56946	54518	0.431	0.966833333333333	2.150125	4.62441666666667	7.02566666666667		
CM5_b_B_longum	B10-B12	S. salivarius	B. longum subsp. longum	1	5	2	0.095	Falling	0.851	60430	0.841	-0.171734892	0.139250983	62339	49721	0.819	1.638875	3.94020833333333	8.80854166666667	13.6348333333333		
CM5_b_B_longum	B2-B4	B. thetaiotaomicron	B. longum subsp. longum	1	5	GMM	0.11	Diauxic;Falling	0.444	39295	0.436	-0.684499692	0.118656568	41358	39269	0.442	1.00866666666667	2.42233333333333	4.766	6.83920833333333		
CM5_b_B_longum	B6-B8	F. nucleatum subsp. nucleatum	B. longum subsp. longum	1	5	GMM	0.11	Diauxic;Falling	0.523	40932	0.501	-1.431592233	0.182569989	41695	39913	0.503	1.01845833333333	2.45683333333333	4.95583333333333	6.98941666666667		
CM5_b_B_longum	C10-C12			1	5		0.097	NoGrowthAuto;Control	0.114	26100	0.114	0	0	26100	26100	0.114	0.815333333333333	1.24733333333333	1.89516666666667	2.541625		
CM5_b_B_longum	C2-C4	C. ramosum	B. longum subsp. longum	1	5	GMM	0.114	Falling	0.346	35951	0.342	-0.416685601	0.084880243	37145	36047	0.344	1.05045833333333	2.32441666666667	4.07675	5.692375		
CM5_b_B_longum	C6-C8			1	5		0.099	NoGrowthAuto;Control	0.111	0	0.111	0	0	0	0	0.111	0.819791666666667	1.24916666666667	1.895	2.54091666666667		
CM5_b_B_longum	D10-D12	Y. pseudotuberculosis	B. longum subsp. longum	1	5	2	0.088	Good;Overgrowth	0.983	43280	0.977	-1.515988559	0.253765261	42875	42848	0.945	1.17175	4.448	9.82329166666667	14.166125		
CM5_b_B_longum	D2-D4	L. gasseri	B. longum subsp. longum	1	5	GMM	0.11	Diauxic;Overgrowth	0.41	38583	0.407	-0.175764754	0.055543448	39336	38409	0.421	1.10795833333333	2.51870833333333	4.71116666666667	6.87958333333333		
CM5_b_B_longum	D6-D8			1	5		0.097	NoGrowthAuto;Control	0.115	69300	0.115	0	0	69300	69300	0.115	0.821666666666667	1.261875	1.92570833333333	2.590125		
CM5_b_B_longum	E10-E12	F. nucleatum subsp. nucleatum	B. longum subsp. longum	1	5	2	0.095	Raising	1.501	37943	1.499	-4.90173608	0.706242703	40600	37336	1.505	2.334625	7.96054166666667	17.0144583333333	26.5534166666667		
CM5_b_B_longum	E2-E4	B. longum subsp. longum	B. longum subsp. longum	1	5	GMM	0.109	Falling	0.455	37872	0.453	-0.623389277	0.106938544	38915	37765	0.456	0.977583333333333	2.47245833333333	4.67483333333333	6.702125		
CM5_b_B_longum	E6-E8	B. thetaiotaomicron	B. longum subsp. longum	1	5	2	0.096	Good;Overgrowth	1.307	45699	1.298	-2.715604445	0.436685112	44476	44781	1.297	1.37270833333333	5.81791666666667	13.2289583333333	19.3528333333333		
CM5_b_B_longum	F10-F12			1	5		0.097	NoGrowthAuto;Control	0.13	0	0.13	0	0	0	0	0.13	0.822833333333333	1.26108333333333	1.918625	2.57629166666667		
CM5_b_B_longum	F2-F4	B. fragilis enterotoxigenic	B. longum subsp. longum	1	5	GMM	0.12	Diauxic;Falling	0.427	39366	0.424	-0.479013764	0.092701853	39167	39197	0.426	0.982333333333333	2.329875	4.68133333333333	6.93075		
CM5_b_B_longum	F6-F8	C. ramosum	B. longum subsp. longum	1	5	2	0.098	Falling	1.163	52673	1.142	-1.696375332	0.305736111	51638	40056	1.122	1.73170833333333	5.79891666666667	12.6412083333333	19.1963333333333		
CM5_b_B_longum	G10-G12			1	5		0.099	NoGrowthAuto;Control	0.178	0	0.178	0	0	0	0	0.178	0.828708333333333	1.26508333333333	1.91908333333333	2.58758333333333		
CM5_b_B_longum	G2-G4			1	5		0.099	NoGrowthAuto;Control	0.155	63000	0.155	0	0	63000	63000	0.155	0.865083333333333	1.31983333333333	2.00858333333333	2.77229166666667		
CM5_b_B_longum	G6-G8	L. gasseri	B. longum subsp. longum	1	5	2	0.102	Good	1.409	76227	1.37	-3.323656331	0.550699625	39336	35761	1.353	1.855	7.08158333333333	15.2138333333333	23.5630833333333		
CM5_b_B_longum	H10-H12		B. longum subsp. longum	1	5	2	0.098	Falling;Overgrowth	1.286	59931	1.218	-3.224637448	0.353256492	60738	46413	1.278	0.902625	3.15591666666667	10.292875	17.0009166666667		
CM5_b_B_longum	H2-H4	C. comes	B. longum subsp. longum	1	5	GMM	0.1	Falling;Overgrowth	0.53	37658	0.51	-0.903707144	0.14102447	37819	37407	0.526	1.05541666666667	2.72004166666667	5.138875	7.11633333333333		
CM5_b_B_longum	H6-H8	B. longum subsp. longum	B. longum subsp. longum	1	5	2	0.092	Overgrowth	1.289	45272	1.307	-2.187782535	0.346222609	54418	42583	1.27	2.42433333333333	6.575375	14.36	22.06525		
CM5_c_C_ramosum	A10-A12			1	5		0.1	NoGrowthAuto;Control	0.214	81900	0.214	0	0	81900	81900	0.214	0.964166666666667	1.51554166666667	2.46304166666667	3.219		
CM5_c_C_ramosum	A2-A4		C. ramosum	1	5	GMM	0.111	Falling	0.65	25394	0.642	-0.329413858	0.159189769	25192	25353	0.65	2.6755	5.147375	8.49816666666667	10.9134166666667		
CM5_c_C_ramosum	A6-A8	Y. pseudotuberculosis	C. ramosum	1	5	GMM	0.107	Falling	0.577	20618	0.575	-0.763064935	0.290644215	21637	20544	0.577	2.68629166666667	4.80325	7.81479166666667	10.038875		
CM5_c_C_ramosum	B10-B12	S. salivarius	C. ramosum	1	5	2	0.105	Good	0.97	70355	0.958	-0.402292817	0.169976046	58718	65482	0.983	2.51220833333333	5.67483333333333	11.3049166666667	16.0082083333333		
CM5_c_C_ramosum	B2-B4	B. thetaiotaomicron	C. ramosum	1	5	GMM	0.115	Falling	0.524	23825	0.519	-0.263764137	0.14730587	24303	23429	0.528	2.35741666666667	4.33204166666667	7.11795833333333	9.25495833333333		
CM5_c_C_ramosum	B6-B8	F. nucleatum subsp. nucleatum	C. ramosum	1	5	GMM	0.112	Falling	0.637	20209	0.64	-0.670350877	0.27654083	20506	19670	0.64	2.95795833333333	5.48354166666667	9.10729166666667	11.8715		
CM5_c_C_ramosum	C10-C12			1	5		0.104	NoGrowthAuto;Control	0.151	0	0.151	0	0	0	0	0.151	0.933583333333333	1.45891666666667	2.25220833333333	2.88179166666667		
CM5_c_C_ramosum	C2-C4	C. ramosum	C. ramosum	1	5	GMM	0.12	Falling	0.335	25053	0.333	-0.051076274	0.062742243	24950	24915	0.334	1.61716666666667	2.89683333333333	4.71533333333333	6.09641666666667		
CM5_c_C_ramosum	C6-C8			1	5		0.099	NoGrowthAuto;Control	0.128	64800	0.128	0	0	64800	64800	0.128	0.881833333333333	1.36654166666667	2.09725	2.67608333333333		
CM5_c_C_ramosum	D10-D12	Y. pseudotuberculosis	C. ramosum	1	5	2	0.101	Good	1.193	74516	1.188	-0.536107614	0.194197047	75683	73350	1.203	2.78741666666667	6.72991666666667	13.42775	19.0893333333333		
CM5_c_C_ramosum	D2-D4	L. gasseri	C. ramosum	1	5	GMM	0.115	Falling	0.46	24302	0.459	-0.159441991	0.099989565	24788	23604	0.466	2.04629166666667	3.78554166666667	6.18341666666667	7.98183333333333		
CM5_c_C_ramosum	D6-D8			1	5		0.101	NoGrowthAuto;Control	0.129	44100	0.129	0	0	44100	44100	0.129	0.890708333333333	1.385625	2.13141666666667	2.72229166666667		
CM5_c_C_ramosum	E10-E12	F. nucleatum subsp. nucleatum	C. ramosum	1	5	2	0.102	Raising	0.807	70423	0.803	-0.453012004	0.188832479	69947	32347	0.752	2.79429166666667	5.76466666666667	10.3455416666667	14.1922916666667		
CM5_c_C_ramosum	E2-E4	B. longum subsp. longum	C. ramosum	1	5	GMM	0.119	Falling;Noisy	0.483	22460	0.482	-0.32023164	0.146850514	22688	21943	0.487	2.19433333333333	4.017125	6.6625	8.626		
CM5_c_C_ramosum	E6-E8	B. thetaiotaomicron	C. ramosum	1	5	2	0.106	Falling	1.32	68035	1.041	-0.591615379	0.146969147	62596	62509	1.057	1.645875	4.52816666666667	10.3043333333333	14.5631666666667		
CM5_c_C_ramosum	F10-F12			1	5		0.102	NoGrowthAuto;Control	0.205	73800	0.205	0	0	73800	73800	0.205	0.95025	1.48841666666667	2.30008333333333	2.9985		
CM5_c_C_ramosum	F2-F4	B. fragilis enterotoxigenic	C. ramosum	1	5	GMM	0.113	Falling	0.522	21096	0.52	-0.39452641	0.174008889	21395	21156	0.515	2.34108333333333	4.29129166666667	7.06016666666667	9.178625		
CM5_c_C_ramosum	F6-F8	C. ramosum	C. ramosum	1	5	2	0.099	Good	0.914	74926	0.725	-0.785577306	0.253151023	31574	26314	0.722	2.68575	5.72633333333333	10.9091666666667	15.2262083333333		
CM5_c_C_ramosum	G10-G12			1	5		0.101	NoGrowthAuto;Control	0.163	53100	0.163	0	0	53100	53100	0.163	0.918666666666667	1.4215	2.22383333333333	2.88725		
CM5_c_C_ramosum	G2-G4			1	5		0.101	NoGrowthAuto;Control	0.216	81900	0.216	0	0	81900	81900	0.216	0.9225	1.43525	2.32066666666667	3.114		
CM5_c_C_ramosum	G6-G8	L. gasseri	C. ramosum	1	5	2	0.105	Diauxic;Good	1.279	79906	1.07	-0.709275246	0.174420503	58314	63558	1.212	1.79008333333333	4.96779166666667	11.3625	17.2845833333333		
CM5_c_C_ramosum	H10-H12		C. ramosum	1	5	2	0.102	Raising	0.947	82772	0.922	-0.447204906	0.123946687	81338	43887	0.758	1.57845833333333	4.17804166666667	8.88345833333333	13.0869166666667		
CM5_c_C_ramosum	H2-H4	C. comes	C. ramosum	1	5	GMM	0.099	Falling;Overgrowth	0.576	20345	0.571	-0.680862103	0.264732615	20426	19932	0.572	2.666375	4.43383333333333	6.90675	8.85529166666667		
CM5_c_C_ramosum	H6-H8	B. longum subsp. longum	C. ramosum	1	5	2	0.103	Good	1.632	82772	1.513	-0.679687401	0.481938209	36098	29287	1.508	7.218125	13.297375	22.6385	30.3008333333333		
CM5_d_H_parainfluenzae	A10-A12		H. parainfluenzae	1	5	2	0.106	NoGrowth	0.125	59830	0.125	0.106946468	9.42e-05	62215	41917	0.109	0.824375	1.26170833333333	2.007625	2.75725		
CM5_d_H_parainfluenzae	A2-A4		H. parainfluenzae	1	5	GMM	0.105	NoGrowth	0.107	50772	0.109	0.125915987	-0.001851163	40422	34915	0.12	0.869666666666667	1.33179166666667	2.47558333333333	3.75908333333333		
CM5_d_H_parainfluenzae	A6-A8	Y. pseudotuberculosis	H. parainfluenzae	1	5	GMM	0.097	Good;Noisy	0.782	83411	0.14	-2.279743829	0.228269452	52766	76925	0.773	0.878416666666667	1.458125	2.673625	7.101875		
CM5_d_H_parainfluenzae	B10-B12	S. salivarius	H. parainfluenzae	1	5	2	0.105	NoGrowth	0.137	32511	0.137	0.079511924	0.007047423	33272	30493	0.137	0.829125	1.32041666666667	2.022625	2.691625		
CM5_d_H_parainfluenzae	B2-B4	B. thetaiotaomicron	H. parainfluenzae	1	5	GMM	0.106	Noisy;Unfinished	0.352	71118	0.361	-0.045767409	0.018636503	77198	70660	0.336	0.923958333333333	1.56508333333333	3.00791666666667	4.96591666666667		
CM5_d_H_parainfluenzae	B6-B8	F. nucleatum subsp. nucleatum	H. parainfluenzae	1	5	GMM	0.107	Falling	0.431	22949	0.429	-0.203800266	0.122078695	23056	21925	0.428	2.12866666666667	3.79983333333333	6.23933333333333	8.61766666666667		
CM5_d_H_parainfluenzae	C10-C12		H. parainfluenzae	1	5	2	0.107	NoGrowth	0.107	32367	0.107	0.107200212	0.000113099	34634	26900	0.11	0.850541666666667	1.302625	1.97958333333333	2.65541666666667		
CM5_d_H_parainfluenzae	C2-C4	C. ramosum	H. parainfluenzae	1	5	GMM	0.099	Falling;Noisy	0.501	47105	0.489	-0.594386538	0.091062872	47829	46891	0.486	0.922375	2.12495833333333	5.01191666666667	7.02608333333333		
CM5_d_H_parainfluenzae	C6-C8			1	5		0.101	NoGrowthAuto;Control	0.133	64800	0.133	0	0	64800	64800	0.133	0.806208333333333	1.23441666666667	1.87504166666667	2.55754166666667		
CM5_d_H_parainfluenzae	D10-D12	Y. pseudotuberculosis	H. parainfluenzae	1	5	2	0.105	NoGrowth	0.134	32223	0.134	0.078700099	0.006842485	32080	31690	0.134	0.823916666666667	1.30779166666667	1.997	2.65341666666667		
CM5_d_H_parainfluenzae	D2-D4	L. gasseri	H. parainfluenzae	1	5	GMM	0.109	NoGrowth	0.154	34596	0.15	0.070984625	0.009843022	32080	31506	0.16	0.932833333333333	1.6455	2.77683333333333	3.95795833333333		
CM5_d_H_parainfluenzae	D6-D8			1	5		0.102	NoGrowthAuto;Control	0.183	0	0.183	0	0	0	0	0.183	0.814708333333333	1.22995833333333	1.853875	2.477		
CM5_d_H_parainfluenzae	E10-E12		H. parainfluenzae	1	5	2	0.107	NoGrowth	0.122	31504	0.123	0.107741174	5e-05	34719	41548	0.122	0.901333333333333	1.38716666666667	2.10975	2.82875		
CM5_d_H_parainfluenzae	E2-E4	B. longum subsp. longum	H. parainfluenzae	1	5	GMM	0.108	Good;Noisy	1.178	74928	1.186	-6.05953173	0.49159859	77454	63567	1.137	0.965333333333333	2.241875	7.341875	14.3538333333333		
CM5_d_H_parainfluenzae	E6-E8		H. parainfluenzae	1	5	2	0.102	NoGrowth	0.119	46674	0.12	-0.213898333	0.038815549	45445	34915	0.121	0.811875	1.2925	2.019375	2.742625		
CM5_d_H_parainfluenzae	F10-F12			1	5		0.102	NoGrowthAuto;Control	0.184	0	0.184	0	0	0	0	0.184	0.827791666666667	1.24879166666667	1.87783333333333	2.53058333333333		
CM5_d_H_parainfluenzae	F2-F4	B. fragilis enterotoxigenic	H. parainfluenzae	1	5	GMM	0.104	Good;Noisy	0.495	65797	0.481	-0.434666599	0.072761234	51149	47721	0.484	0.900291666666667	1.91775	4.685375	7.72883333333333		
CM5_d_H_parainfluenzae	F6-F8		H. parainfluenzae	1	5	2	0.104	NoGrowth	0.114	60621	0.117	0.10049192	0.00057934	61364	57302	0.111	0.81975	1.269625	1.95345833333333	2.66158333333333		
CM5_d_H_parainfluenzae	G10-G12			1	5		0.102	NoGrowthAuto;Control	0.158	52200	0.158	0	0	52200	52200	0.158	0.832833333333333	1.26870833333333	1.99179166666667	2.75045833333333		
CM5_d_H_parainfluenzae	G2-G4			1	5		0.105	NoGrowthAuto;Control	0.167	0	0.167	0	0	0	0	0.167	0.883125	1.34054166666667	2.0245	2.70875		
CM5_d_H_parainfluenzae	G6-G8	L. gasseri	H. parainfluenzae	1	5	2	0.107	Raising	1.561	86287	1.524	-2.972223855	0.478012582	86307	36481	1.307	1.724875	6.35433333333333	14.6017083333333	23.3825416666667		
CM5_d_H_parainfluenzae	H10-H12		H. parainfluenzae	1	5	2	0.108	NoGrowth	0.119	38550	0.119	0.105817218	0.001590454	44679	42285	0.118	0.81875	1.270375	1.9425	2.5855		
CM5_d_H_parainfluenzae	H2-H4	C. comes	H. parainfluenzae	1	5	GMM	0.104	NoGrowth	0.153	43510	0.157	0.088876959	0.005405348	44849	39337	0.139	0.892166666666667	1.45395833333333	2.43183333333333	3.35720833333333		
CM5_d_H_parainfluenzae	H6-H8		H. parainfluenzae	1	5	2	0.105	NoGrowth	0.117	49262	0.119	0.102845853	0.00175034	59747	28650	0.118	0.872916666666667	1.34829166666667	2.06020833333333	2.77245833333333		
CM5_e_B_thetaiotaomicron	A10-A12			1	5		0.12	Control	0.412	18000	0.412	0	0	18000	18000	0.412	2.40108333333333	3.95154166666667	6.23579166666667	8.43670833333333		
CM5_e_B_thetaiotaomicron	A2-A4		B. thetaiotaomicron	1	5	GMM	0.11	Good	0.543	23034	0.543	-0.321574179	0.15752221	23649	23316	0.545	2.45183333333333	4.598125	7.69554166666667	10.6697083333333		
CM5_e_B_thetaiotaomicron	A6-A8	Y. pseudotuberculosis	B. thetaiotaomicron	1	5	GMM	0.11	Good	0.372	21712	0.371	-0.087541845	0.088320312	22452	20526	0.372	1.95445833333333	3.42004166666667	5.57379166666667	7.70229166666667		
